period,practice_code,lsoa,population
01/07/2020,B82005,E01013361,499
01/07/2020,B82005,E01013362,948
01/07/2020,B82005,E01013363,728
01/07/2020,B82005,E01013364,527
01/07/2020,B82005,E01013365,2012
01/07/2020,B82005,E01013366,244
01/07/2020,B82005,E01013368,384
01/07/2020,B82005,E01013369,285
01/07/2020,B82005,E01013370,39
01/07/2020,B82005,E01013371,50
01/07/2020,B82005,E01013372,27
01/07/2020,B82005,E01013373,66
01/07/2020,B82005,E01013374,53
01/07/2020,B82005,E01013375,42
01/07/2020,B82005,E01013376,51
01/07/2020,B82005,E01013377,54
01/07/2020,B82005,E01013378,582
01/07/2020,B82005,E01013379,817
01/07/2020,B82005,E01013380,693
01/07/2020,B82005,E01013381,908
01/07/2020,B82005,E01013382,1105
01/07/2020,B82005,E01013383,967
01/07/2020,B82005,E01013384,954
01/07/2020,B82005,E01013385,1043
01/07/2020,B82005,E01013386,1071
01/07/2020,B82005,E01013387,884
01/07/2020,B82005,E01013388,474
01/07/2020,B82005,E01013389,733
01/07/2020,B82005,E01013390,697
01/07/2020,B82005,E01013391,464
01/07/2020,B82005,E01013392,725
01/07/2020,B82005,E01013393,663
01/07/2020,B82005,E01013394,485
01/07/2020,B82005,E01013395,425
01/07/2020,B82005,E01013396,350
01/07/2020,B82005,E01013397,372
01/07/2020,B82005,E01013398,988
01/07/2020,B82005,E01013399,1369
01/07/2020,B82005,E01013400,688
01/07/2020,B82005,E01013401,987
01/07/2020,B82005,E01013402,653
01/07/2020,B82005,E01013403,766
01/07/2020,B82005,E01013404,226
01/07/2020,B82005,E01013405,390
01/07/2020,B82005,E01013406,1001
01/07/2020,B82005,E01013407,124
01/07/2020,B82005,E01013408,102
01/07/2020,B82005,E01013409,274
01/07/2020,B82005,E01013410,155
01/07/2020,B82005,E01013411,263
01/07/2020,B82005,E01013412,309
01/07/2020,B82005,E01013413,345
01/07/2020,B82005,E01013414,231
01/07/2020,B82005,E01013416,551
01/07/2020,B82005,E01013417,164
01/07/2020,B82005,E01013418,782
01/07/2020,B82005,E01013419,1613
01/07/2020,B82005,E01013420,951
01/07/2020,B82005,E01013421,141
01/07/2020,B82005,E01013422,260
01/07/2020,B82005,E01013423,49
01/07/2020,B82005,E01013424,61
01/07/2020,B82005,E01013425,91
01/07/2020,B82005,E01013426,93
01/07/2020,B82005,E01013427,91
01/07/2020,B82005,E01013428,859
01/07/2020,B82005,E01013429,596
01/07/2020,B82005,E01013430,133
01/07/2020,B82005,E01013431,632
01/07/2020,B82005,E01013432,626
01/07/2020,B82005,E01013433,420
01/07/2020,B82005,E01013434,471
01/07/2020,B82005,E01013435,540
01/07/2020,B82005,E01013436,80
01/07/2020,B82005,E01013437,127
01/07/2020,B82005,E01013441,337
01/07/2020,B82005,E01013442,369
01/07/2020,B82005,E01013443,667
01/07/2020,B82005,E01013444,424
01/07/2020,B82005,E01013445,570
01/07/2020,B82005,E01013446,826
01/07/2020,B82005,E01013447,879
01/07/2020,B82005,E01013448,635
01/07/2020,B82005,E01013449,587
01/07/2020,B82005,E01013450,302
01/07/2020,B82005,E01013451,26
01/07/2020,B82005,E01013452,81
01/07/2020,B82005,E01027619,24
01/07/2020,B82005,E01027696,1730
01/07/2020,B82005,E01027875,47
01/07/2020,B82005,E01027900,24
01/07/2020,B82005,E01027901,26
01/07/2020,B82005,E01027902,48
01/07/2020,B82005,E01027903,22
01/07/2020,B82005,E01033067,475
01/07/2020,B82005,E01033068,338
01/07/2020,B82005,E01033069,354
01/07/2020,B82005,E01033070,205
01/07/2020,B82018,E01013022,61
01/07/2020,B82018,E01013365,87
01/07/2020,B82018,E01013450,629
01/07/2020,B82018,E01013452,279
01/07/2020,B82018,E01027876,142
01/07/2020,B82018,E01027877,287
01/07/2020,B82018,E01027896,21
01/07/2020,B82018,E01027897,306
01/07/2020,B82018,E01027900,1661
01/07/2020,B82018,E01027901,450
01/07/2020,B82018,E01027902,752
01/07/2020,B82018,E01027903,1410
01/07/2020,B82021,E01013335,62
01/07/2020,B82021,E01013336,49
01/07/2020,B82021,E01013337,91
01/07/2020,B82021,E01013338,97
01/07/2020,B82021,E01013339,97
01/07/2020,B82021,E01013340,97
01/07/2020,B82021,E01013341,76
01/07/2020,B82021,E01013342,84
01/07/2020,B82021,E01013345,21
01/07/2020,B82021,E01013346,27
01/07/2020,B82021,E01013353,136
01/07/2020,B82021,E01013354,55
01/07/2020,B82021,E01013355,163
01/07/2020,B82021,E01013356,71
01/07/2020,B82021,E01013357,536
01/07/2020,B82021,E01013358,576
01/07/2020,B82021,E01013359,75
01/07/2020,B82021,E01013364,31
01/07/2020,B82021,E01013390,79
01/07/2020,B82021,E01013391,573
01/07/2020,B82021,E01013392,86
01/07/2020,B82021,E01013393,125
01/07/2020,B82021,E01013394,67
01/07/2020,B82021,E01013395,257
01/07/2020,B82021,E01013396,145
01/07/2020,B82021,E01013397,474
01/07/2020,B82021,E01013412,303
01/07/2020,B82021,E01013413,309
01/07/2020,B82021,E01013414,150
01/07/2020,B82021,E01013416,432
01/07/2020,B82021,E01013417,1216
01/07/2020,B82021,E01013418,174
01/07/2020,B82021,E01013421,55
01/07/2020,B82021,E01013422,44
01/07/2020,B82021,E01013423,29
01/07/2020,B82021,E01013424,23
01/07/2020,B82021,E01013425,51
01/07/2020,B82021,E01013427,37
01/07/2020,B82021,E01013432,21
01/07/2020,B82021,E01013435,21
01/07/2020,B82021,E01013441,89
01/07/2020,B82021,E01013442,37
01/07/2020,B82021,E01013443,89
01/07/2020,B82021,E01013444,60
01/07/2020,B82021,E01013445,85
01/07/2020,B82021,E01013446,37
01/07/2020,B82021,E01013447,47
01/07/2020,B82021,E01013448,64
01/07/2020,B82021,E01013449,77
01/07/2020,B82021,E01027875,83
01/07/2020,B82021,E01033068,205
01/07/2020,B82021,E01033069,187
01/07/2020,B82021,E01033070,23
01/07/2020,B82026,E01013335,439
01/07/2020,B82026,E01013336,369
01/07/2020,B82026,E01013337,529
01/07/2020,B82026,E01013338,384
01/07/2020,B82026,E01013339,450
01/07/2020,B82026,E01013346,28
01/07/2020,B82026,E01013348,37
01/07/2020,B82026,E01013351,58
01/07/2020,B82026,E01013353,161
01/07/2020,B82026,E01013354,159
01/07/2020,B82026,E01013355,135
01/07/2020,B82026,E01013356,140
01/07/2020,B82026,E01013357,152
01/07/2020,B82026,E01013358,86
01/07/2020,B82026,E01013359,213
01/07/2020,B82026,E01013370,1321
01/07/2020,B82026,E01013371,1314
01/07/2020,B82026,E01013372,1543
01/07/2020,B82026,E01013373,1361
01/07/2020,B82026,E01013374,1347
01/07/2020,B82026,E01013375,1139
01/07/2020,B82026,E01013376,1370
01/07/2020,B82026,E01013377,1456
01/07/2020,B82026,E01013379,33
01/07/2020,B82026,E01013385,47
01/07/2020,B82026,E01013386,80
01/07/2020,B82026,E01013387,55
01/07/2020,B82026,E01013388,92
01/07/2020,B82026,E01013389,33
01/07/2020,B82026,E01013390,75
01/07/2020,B82026,E01013391,86
01/07/2020,B82026,E01013392,209
01/07/2020,B82026,E01013393,120
01/07/2020,B82026,E01013394,156
01/07/2020,B82026,E01013395,114
01/07/2020,B82026,E01013396,230
01/07/2020,B82026,E01013397,105
01/07/2020,B82026,E01013404,1016
01/07/2020,B82026,E01013405,465
01/07/2020,B82026,E01013406,428
01/07/2020,B82026,E01013407,987
01/07/2020,B82026,E01013408,770
01/07/2020,B82026,E01013409,765
01/07/2020,B82026,E01013410,1049
01/07/2020,B82026,E01013411,632
01/07/2020,B82026,E01013412,25
01/07/2020,B82026,E01013414,24
01/07/2020,B82026,E01013417,26
01/07/2020,B82026,E01013419,36
01/07/2020,B82026,E01013421,309
01/07/2020,B82026,E01013422,1096
01/07/2020,B82026,E01013423,33
01/07/2020,B82026,E01013425,34
01/07/2020,B82026,E01013426,1393
01/07/2020,B82026,E01013427,1189
01/07/2020,B82026,E01013429,43
01/07/2020,B82026,E01013430,180
01/07/2020,B82026,E01013431,25
01/07/2020,B82026,E01013432,76
01/07/2020,B82026,E01013433,33
01/07/2020,B82026,E01013434,57
01/07/2020,B82026,E01013435,31
01/07/2020,B82026,E01013436,508
01/07/2020,B82026,E01013437,933
01/07/2020,B82026,E01013438,281
01/07/2020,B82026,E01013439,163
01/07/2020,B82026,E01013440,317
01/07/2020,B82026,E01013441,248
01/07/2020,B82026,E01013442,525
01/07/2020,B82026,E01013443,300
01/07/2020,B82026,E01013444,450
01/07/2020,B82026,E01013445,368
01/07/2020,B82026,E01013446,345
01/07/2020,B82026,E01013447,260
01/07/2020,B82026,E01013448,286
01/07/2020,B82026,E01013449,339
01/07/2020,B82026,E01027601,39
01/07/2020,B82026,E01027619,100
01/07/2020,B82026,E01027684,96
01/07/2020,B82026,E01027696,174
01/07/2020,B82026,E01027797,106
01/07/2020,B82026,E01027799,35
01/07/2020,B82031,E01027886,119
01/07/2020,B82031,E01027887,36
01/07/2020,B82031,E01027888,1213
01/07/2020,B82031,E01027891,30
01/07/2020,B82031,E01027893,108
01/07/2020,B82031,E01027898,598
01/07/2020,B82031,E01027899,307
01/07/2020,B82031,E01027904,1133
01/07/2020,B82031,E01027914,1336
01/07/2020,B82031,E01027915,1366
01/07/2020,B82031,E01027916,1279
01/07/2020,B82031,E01027917,2374
01/07/2020,B82031,E01027922,21
01/07/2020,B82033,E01027774,190
01/07/2020,B82033,E01027776,1146
01/07/2020,B82033,E01027777,316
01/07/2020,B82033,E01027783,30
01/07/2020,B82033,E01027792,2061
01/07/2020,B82033,E01027793,1508
01/07/2020,B82033,E01027794,1920
01/07/2020,B82033,E01027795,1594
01/07/2020,B82033,E01027800,236
01/07/2020,B82033,E01027801,915
01/07/2020,B82033,E01027802,570
01/07/2020,B82041,E01027876,363
01/07/2020,B82041,E01027877,421
01/07/2020,B82041,E01027878,375
01/07/2020,B82041,E01027879,659
01/07/2020,B82041,E01027880,788
01/07/2020,B82041,E01027881,932
01/07/2020,B82041,E01027882,912
01/07/2020,B82041,E01027883,537
01/07/2020,B82041,E01027884,770
01/07/2020,B82041,E01027885,1039
01/07/2020,B82041,E01027886,299
01/07/2020,B82041,E01027887,342
01/07/2020,B82041,E01027890,365
01/07/2020,B82041,E01027893,339
01/07/2020,B82041,E01027894,552
01/07/2020,B82041,E01027895,503
01/07/2020,B82041,E01027896,309
01/07/2020,B82041,E01027897,451
01/07/2020,B82041,E01027901,1150
01/07/2020,B82041,E01027902,601
01/07/2020,B82041,E01027903,71
01/07/2020,B82041,E01027905,473
01/07/2020,B82041,E01027906,225
01/07/2020,B82041,E01027907,228
01/07/2020,B82041,E01027908,234
01/07/2020,B82041,E01027909,413
01/07/2020,B82041,E01027910,1138
01/07/2020,B82041,E01027911,563
01/07/2020,B82041,E01027912,449
01/07/2020,B82041,E01027913,503
01/07/2020,B82047,E01013338,21
01/07/2020,B82047,E01013343,38
01/07/2020,B82047,E01013345,30
01/07/2020,B82047,E01013348,34
01/07/2020,B82047,E01013351,52
01/07/2020,B82047,E01013352,62
01/07/2020,B82047,E01013358,23
01/07/2020,B82047,E01013360,447
01/07/2020,B82047,E01013361,981
01/07/2020,B82047,E01013362,653
01/07/2020,B82047,E01013363,1742
01/07/2020,B82047,E01013364,840
01/07/2020,B82047,E01013365,433
01/07/2020,B82047,E01013366,68
01/07/2020,B82047,E01013368,47
01/07/2020,B82047,E01013369,95
01/07/2020,B82047,E01013378,8107
01/07/2020,B82047,E01013379,53
01/07/2020,B82047,E01013380,115
01/07/2020,B82047,E01013381,107
01/07/2020,B82047,E01013382,41
01/07/2020,B82047,E01013383,156
01/07/2020,B82047,E01013384,181
01/07/2020,B82047,E01013385,23
01/07/2020,B82047,E01013387,40
01/07/2020,B82047,E01013388,23
01/07/2020,B82047,E01013389,49
01/07/2020,B82047,E01013390,32
01/07/2020,B82047,E01013391,60
01/07/2020,B82047,E01013398,478
01/07/2020,B82047,E01013399,221
01/07/2020,B82047,E01013400,638
01/07/2020,B82047,E01013401,360
01/07/2020,B82047,E01013402,880
01/07/2020,B82047,E01013403,655
01/07/2020,B82047,E01013406,28
01/07/2020,B82047,E01013412,93
01/07/2020,B82047,E01013413,51
01/07/2020,B82047,E01013414,92
01/07/2020,B82047,E01013416,72
01/07/2020,B82047,E01013417,39
01/07/2020,B82047,E01013418,54
01/07/2020,B82047,E01013419,449
01/07/2020,B82047,E01013420,822
01/07/2020,B82047,E01013450,28
01/07/2020,B82047,E01033067,243
01/07/2020,B82047,E01033068,112
01/07/2020,B82047,E01033069,66
01/07/2020,B82047,E01033070,740
01/07/2020,B82064,E01027594,99
01/07/2020,B82064,E01027595,118
01/07/2020,B82064,E01027596,72
01/07/2020,B82064,E01027600,123
01/07/2020,B82064,E01027601,120
01/07/2020,B82064,E01027619,1220
01/07/2020,B82064,E01027622,21
01/07/2020,B82064,E01027634,1479
01/07/2020,B82064,E01027636,24
01/07/2020,B82068,E01027627,45
01/07/2020,B82068,E01027636,22
01/07/2020,B82068,E01027775,156
01/07/2020,B82068,E01027776,28
01/07/2020,B82068,E01027777,58
01/07/2020,B82068,E01027780,1293
01/07/2020,B82068,E01027781,1095
01/07/2020,B82068,E01027782,32
01/07/2020,B82068,E01027783,235
01/07/2020,B82068,E01027784,89
01/07/2020,B82068,E01027800,333
01/07/2020,B82071,E01013340,937
01/07/2020,B82071,E01013341,875
01/07/2020,B82071,E01013342,1075
01/07/2020,B82071,E01013354,50
01/07/2020,B82071,E01013355,106
01/07/2020,B82071,E01013356,24
01/07/2020,B82071,E01013357,196
01/07/2020,B82071,E01013358,22
01/07/2020,B82071,E01013412,38
01/07/2020,B82071,E01013414,28
01/07/2020,B82071,E01013421,311
01/07/2020,B82071,E01013423,881
01/07/2020,B82071,E01013424,944
01/07/2020,B82071,E01013425,1059
01/07/2020,B82071,E01027875,838
01/07/2020,B82073,E01011297,328
01/07/2020,B82073,E01011298,1198
01/07/2020,B82073,E01011299,54
01/07/2020,B82073,E01027888,222
01/07/2020,B82073,E01027891,540
01/07/2020,B82073,E01027892,256
01/07/2020,B82073,E01027893,934
01/07/2020,B82073,E01027894,976
01/07/2020,B82073,E01027895,458
01/07/2020,B82073,E01027898,2245
01/07/2020,B82073,E01027899,749
01/07/2020,B82073,E01027904,120
01/07/2020,B82073,E01027914,262
01/07/2020,B82073,E01027915,527
01/07/2020,B82073,E01027916,298
01/07/2020,B82073,E01027917,606
01/07/2020,B82073,E01027923,25
01/07/2020,B82074,E01027876,705
01/07/2020,B82074,E01027877,587
01/07/2020,B82074,E01027878,576
01/07/2020,B82074,E01027879,506
01/07/2020,B82074,E01027880,458
01/07/2020,B82074,E01027881,496
01/07/2020,B82074,E01027882,652
01/07/2020,B82074,E01027883,161
01/07/2020,B82074,E01027884,267
01/07/2020,B82074,E01027886,785
01/07/2020,B82074,E01027887,737
01/07/2020,B82074,E01027888,43
01/07/2020,B82074,E01027890,244
01/07/2020,B82074,E01027893,340
01/07/2020,B82074,E01027894,520
01/07/2020,B82074,E01027895,344
01/07/2020,B82074,E01027896,1286
01/07/2020,B82074,E01027897,1125
01/07/2020,B82074,E01027901,91
01/07/2020,B82074,E01027902,69
01/07/2020,B82074,E01027905,934
01/07/2020,B82074,E01027906,484
01/07/2020,B82074,E01027907,520
01/07/2020,B82074,E01027908,730
01/07/2020,B82074,E01027909,1302
01/07/2020,B82074,E01027910,2070
01/07/2020,B82074,E01027911,604
01/07/2020,B82074,E01027912,301
01/07/2020,B82074,E01027913,504
01/07/2020,B82077,E01027774,31
01/07/2020,B82077,E01027776,364
01/07/2020,B82077,E01027777,937
01/07/2020,B82077,E01027780,593
01/07/2020,B82077,E01027781,86
01/07/2020,B82077,E01027782,48
01/07/2020,B82077,E01027783,1430
01/07/2020,B82077,E01027784,1508
01/07/2020,B82077,E01027792,76
01/07/2020,B82077,E01027793,48
01/07/2020,B82077,E01027794,76
01/07/2020,B82077,E01027795,58
01/07/2020,B82077,E01027800,635
01/07/2020,B82079,E01027594,149
01/07/2020,B82079,E01027595,149
01/07/2020,B82079,E01027596,107
01/07/2020,B82079,E01027601,1225
01/07/2020,B82079,E01027622,1311
01/07/2020,B82079,E01027782,26
01/07/2020,B82079,E01027799,450
01/07/2020,B82080,E01013057,75
01/07/2020,B82080,E01013058,21
01/07/2020,B82080,E01013059,364
01/07/2020,B82080,E01013060,2058
01/07/2020,B82080,E01013061,1610
01/07/2020,B82080,E01013119,111
01/07/2020,B82080,E01013126,587
01/07/2020,B82080,E01013348,24
01/07/2020,B82080,E01013351,1191
01/07/2020,B82080,E01013352,1192
01/07/2020,B82080,E01013370,85
01/07/2020,B82080,E01013371,44
01/07/2020,B82080,E01013372,54
01/07/2020,B82080,E01013373,83
01/07/2020,B82080,E01013374,82
01/07/2020,B82080,E01013375,57
01/07/2020,B82080,E01013376,68
01/07/2020,B82080,E01013377,47
01/07/2020,B82080,E01013386,43
01/07/2020,B82080,E01013404,213
01/07/2020,B82080,E01013405,250
01/07/2020,B82080,E01013406,192
01/07/2020,B82080,E01013407,315
01/07/2020,B82080,E01013408,314
01/07/2020,B82080,E01013409,648
01/07/2020,B82080,E01013410,97
01/07/2020,B82080,E01013411,390
01/07/2020,B82080,E01013419,99
01/07/2020,B82080,E01013436,958
01/07/2020,B82080,E01013437,139
01/07/2020,B82080,E01013438,1774
01/07/2020,B82080,E01013439,1272
01/07/2020,B82080,E01013440,1523
01/07/2020,B82080,E01027601,110
01/07/2020,B82080,E01027622,52
01/07/2020,B82080,E01027778,212
01/07/2020,B82080,E01027782,33
01/07/2020,B82080,E01027797,1233
01/07/2020,B82080,E01027799,1069
01/07/2020,B82081,E01013022,70
01/07/2020,B82081,E01013023,21
01/07/2020,B82081,E01013057,1053
01/07/2020,B82081,E01013058,139
01/07/2020,B82081,E01013059,514
01/07/2020,B82081,E01013060,24
01/07/2020,B82081,E01013122,86
01/07/2020,B82081,E01013126,71
01/07/2020,B82081,E01013127,704
01/07/2020,B82081,E01013351,551
01/07/2020,B82081,E01013352,416
01/07/2020,B82081,E01013419,31
01/07/2020,B82081,E01013450,370
01/07/2020,B82081,E01013451,1292
01/07/2020,B82081,E01013452,1342
01/07/2020,B82081,E01027797,28
01/07/2020,B82081,E01027900,190
01/07/2020,B82083,E01013335,411
01/07/2020,B82083,E01013336,389
01/07/2020,B82083,E01013337,305
01/07/2020,B82083,E01013338,486
01/07/2020,B82083,E01013339,276
01/07/2020,B82083,E01013340,72
01/07/2020,B82083,E01013341,74
01/07/2020,B82083,E01013342,65
01/07/2020,B82083,E01013343,1187
01/07/2020,B82083,E01013344,1192
01/07/2020,B82083,E01013345,1201
01/07/2020,B82083,E01013346,1161
01/07/2020,B82083,E01013347,1144
01/07/2020,B82083,E01013348,1425
01/07/2020,B82083,E01013349,708
01/07/2020,B82083,E01013350,896
01/07/2020,B82083,E01013352,22
01/07/2020,B82083,E01013353,565
01/07/2020,B82083,E01013354,654
01/07/2020,B82083,E01013355,843
01/07/2020,B82083,E01013356,724
01/07/2020,B82083,E01013357,594
01/07/2020,B82083,E01013358,170
01/07/2020,B82083,E01013359,477
01/07/2020,B82083,E01013360,30
01/07/2020,B82083,E01013361,69
01/07/2020,B82083,E01013362,70
01/07/2020,B82083,E01013363,245
01/07/2020,B82083,E01013364,185
01/07/2020,B82083,E01013365,75
01/07/2020,B82083,E01013366,1044
01/07/2020,B82083,E01013368,1221
01/07/2020,B82083,E01013369,995
01/07/2020,B82083,E01013370,62
01/07/2020,B82083,E01013371,95
01/07/2020,B82083,E01013372,44
01/07/2020,B82083,E01013373,77
01/07/2020,B82083,E01013374,89
01/07/2020,B82083,E01013375,55
01/07/2020,B82083,E01013376,38
01/07/2020,B82083,E01013377,112
01/07/2020,B82083,E01013378,40
01/07/2020,B82083,E01013379,175
01/07/2020,B82083,E01013380,467
01/07/2020,B82083,E01013381,202
01/07/2020,B82083,E01013382,343
01/07/2020,B82083,E01013383,653
01/07/2020,B82083,E01013384,188
01/07/2020,B82083,E01013385,237
01/07/2020,B82083,E01013386,432
01/07/2020,B82083,E01013387,230
01/07/2020,B82083,E01013388,123
01/07/2020,B82083,E01013389,146
01/07/2020,B82083,E01013390,511
01/07/2020,B82083,E01013391,449
01/07/2020,B82083,E01013392,414
01/07/2020,B82083,E01013393,395
01/07/2020,B82083,E01013394,508
01/07/2020,B82083,E01013395,379
01/07/2020,B82083,E01013396,593
01/07/2020,B82083,E01013397,306
01/07/2020,B82083,E01013398,58
01/07/2020,B82083,E01013399,139
01/07/2020,B82083,E01013400,175
01/07/2020,B82083,E01013401,101
01/07/2020,B82083,E01013402,62
01/07/2020,B82083,E01013403,68
01/07/2020,B82083,E01013404,167
01/07/2020,B82083,E01013405,202
01/07/2020,B82083,E01013406,289
01/07/2020,B82083,E01013407,70
01/07/2020,B82083,E01013408,83
01/07/2020,B82083,E01013409,126
01/07/2020,B82083,E01013410,101
01/07/2020,B82083,E01013411,163
01/07/2020,B82083,E01013412,116
01/07/2020,B82083,E01013413,91
01/07/2020,B82083,E01013414,86
01/07/2020,B82083,E01013416,144
01/07/2020,B82083,E01013417,156
01/07/2020,B82083,E01013418,88
01/07/2020,B82083,E01013419,203
01/07/2020,B82083,E01013420,106
01/07/2020,B82083,E01013421,164
01/07/2020,B82083,E01013422,214
01/07/2020,B82083,E01013423,43
01/07/2020,B82083,E01013425,77
01/07/2020,B82083,E01013426,82
01/07/2020,B82083,E01013427,68
01/07/2020,B82083,E01013428,776
01/07/2020,B82083,E01013429,1363
01/07/2020,B82083,E01013430,1155
01/07/2020,B82083,E01013431,1269
01/07/2020,B82083,E01013432,1100
01/07/2020,B82083,E01013433,869
01/07/2020,B82083,E01013434,902
01/07/2020,B82083,E01013435,777
01/07/2020,B82083,E01013436,79
01/07/2020,B82083,E01013437,84
01/07/2020,B82083,E01013438,72
01/07/2020,B82083,E01013439,33
01/07/2020,B82083,E01013440,28
01/07/2020,B82083,E01013441,511
01/07/2020,B82083,E01013442,287
01/07/2020,B82083,E01013443,376
01/07/2020,B82083,E01013444,296
01/07/2020,B82083,E01013445,275
01/07/2020,B82083,E01013446,251
01/07/2020,B82083,E01013447,235
01/07/2020,B82083,E01013448,299
01/07/2020,B82083,E01013449,448
01/07/2020,B82083,E01027619,445
01/07/2020,B82083,E01027797,24
01/07/2020,B82083,E01027875,42
01/07/2020,B82083,E01033067,244
01/07/2020,B82083,E01033068,180
01/07/2020,B82083,E01033069,121
01/07/2020,B82083,E01033070,1089
01/07/2020,B82097,E01027876,368
01/07/2020,B82097,E01027877,438
01/07/2020,B82097,E01027878,333
01/07/2020,B82097,E01027879,249
01/07/2020,B82097,E01027880,237
01/07/2020,B82097,E01027881,347
01/07/2020,B82097,E01027882,319
01/07/2020,B82097,E01027883,71
01/07/2020,B82097,E01027884,129
01/07/2020,B82097,E01027885,52
01/07/2020,B82097,E01027886,227
01/07/2020,B82097,E01027887,410
01/07/2020,B82097,E01027890,108
01/07/2020,B82097,E01027893,233
01/07/2020,B82097,E01027894,448
01/07/2020,B82097,E01027895,247
01/07/2020,B82097,E01027896,257
01/07/2020,B82097,E01027897,336
01/07/2020,B82097,E01027900,42
01/07/2020,B82097,E01027901,42
01/07/2020,B82097,E01027902,37
01/07/2020,B82097,E01027905,1167
01/07/2020,B82097,E01027906,952
01/07/2020,B82097,E01027907,820
01/07/2020,B82097,E01027908,786
01/07/2020,B82097,E01027909,561
01/07/2020,B82097,E01027910,1102
01/07/2020,B82097,E01027911,316
01/07/2020,B82097,E01027912,112
01/07/2020,B82097,E01027913,232
01/07/2020,B82098,E01013335,69
01/07/2020,B82098,E01013336,53
01/07/2020,B82098,E01013337,106
01/07/2020,B82098,E01013338,139
01/07/2020,B82098,E01013339,74
01/07/2020,B82098,E01013340,182
01/07/2020,B82098,E01013341,175
01/07/2020,B82098,E01013342,118
01/07/2020,B82098,E01013343,375
01/07/2020,B82098,E01013344,261
01/07/2020,B82098,E01013345,179
01/07/2020,B82098,E01013346,188
01/07/2020,B82098,E01013347,74
01/07/2020,B82098,E01013348,197
01/07/2020,B82098,E01013349,72
01/07/2020,B82098,E01013350,164
01/07/2020,B82098,E01013353,145
01/07/2020,B82098,E01013354,84
01/07/2020,B82098,E01013355,118
01/07/2020,B82098,E01013356,58
01/07/2020,B82098,E01013357,402
01/07/2020,B82098,E01013358,374
01/07/2020,B82098,E01013359,143
01/07/2020,B82098,E01013360,113
01/07/2020,B82098,E01013361,275
01/07/2020,B82098,E01013362,169
01/07/2020,B82098,E01013363,474
01/07/2020,B82098,E01013364,361
01/07/2020,B82098,E01013365,199
01/07/2020,B82098,E01013366,730
01/07/2020,B82098,E01013368,391
01/07/2020,B82098,E01013369,609
01/07/2020,B82098,E01013378,540
01/07/2020,B82098,E01013379,161
01/07/2020,B82098,E01013380,178
01/07/2020,B82098,E01013381,155
01/07/2020,B82098,E01013382,134
01/07/2020,B82098,E01013383,448
01/07/2020,B82098,E01013384,165
01/07/2020,B82098,E01013385,98
01/07/2020,B82098,E01013386,191
01/07/2020,B82098,E01013387,181
01/07/2020,B82098,E01013388,123
01/07/2020,B82098,E01013389,105
01/07/2020,B82098,E01013390,223
01/07/2020,B82098,E01013391,273
01/07/2020,B82098,E01013392,76
01/07/2020,B82098,E01013393,116
01/07/2020,B82098,E01013394,57
01/07/2020,B82098,E01013395,149
01/07/2020,B82098,E01013396,96
01/07/2020,B82098,E01013397,208
01/07/2020,B82098,E01013398,74
01/07/2020,B82098,E01013399,129
01/07/2020,B82098,E01013400,267
01/07/2020,B82098,E01013401,90
01/07/2020,B82098,E01013402,110
01/07/2020,B82098,E01013403,166
01/07/2020,B82098,E01013404,78
01/07/2020,B82098,E01013405,84
01/07/2020,B82098,E01013406,149
01/07/2020,B82098,E01013407,59
01/07/2020,B82098,E01013408,28
01/07/2020,B82098,E01013409,49
01/07/2020,B82098,E01013410,54
01/07/2020,B82098,E01013411,69
01/07/2020,B82098,E01013412,1318
01/07/2020,B82098,E01013413,919
01/07/2020,B82098,E01013414,1217
01/07/2020,B82098,E01013416,432
01/07/2020,B82098,E01013417,413
01/07/2020,B82098,E01013418,490
01/07/2020,B82098,E01013419,233
01/07/2020,B82098,E01013420,139
01/07/2020,B82098,E01013422,50
01/07/2020,B82098,E01013423,26
01/07/2020,B82098,E01013424,32
01/07/2020,B82098,E01013425,34
01/07/2020,B82098,E01013426,31
01/07/2020,B82098,E01013427,29
01/07/2020,B82098,E01013428,124
01/07/2020,B82098,E01013429,114
01/07/2020,B82098,E01013431,106
01/07/2020,B82098,E01013432,115
01/07/2020,B82098,E01013433,61
01/07/2020,B82098,E01013434,115
01/07/2020,B82098,E01013435,96
01/07/2020,B82098,E01013441,64
01/07/2020,B82098,E01013442,43
01/07/2020,B82098,E01013443,59
01/07/2020,B82098,E01013444,50
01/07/2020,B82098,E01013445,82
01/07/2020,B82098,E01013446,98
01/07/2020,B82098,E01013447,56
01/07/2020,B82098,E01013448,62
01/07/2020,B82098,E01013449,54
01/07/2020,B82098,E01033067,668
01/07/2020,B82098,E01033068,417
01/07/2020,B82098,E01033069,419
01/07/2020,B82098,E01033070,1207
01/07/2020,B82100,E01013335,320
01/07/2020,B82100,E01013336,426
01/07/2020,B82100,E01013337,325
01/07/2020,B82100,E01013338,269
01/07/2020,B82100,E01013339,218
01/07/2020,B82100,E01013340,41
01/07/2020,B82100,E01013341,39
01/07/2020,B82100,E01013342,106
01/07/2020,B82100,E01013353,149
01/07/2020,B82100,E01013354,99
01/07/2020,B82100,E01013355,75
01/07/2020,B82100,E01013356,99
01/07/2020,B82100,E01013357,84
01/07/2020,B82100,E01013358,70
01/07/2020,B82100,E01013359,193
01/07/2020,B82100,E01013390,48
01/07/2020,B82100,E01013391,63
01/07/2020,B82100,E01013392,205
01/07/2020,B82100,E01013393,115
