"period","practice_code","lsoa","population"
"2017-10-01","B82021","E01013346","30"
"2017-10-01","B82021","E01013353","131"
"2017-10-01","B82021","E01013354","59"
"2017-10-01","B82021","E01013355","148"
"2017-10-01","B82021","E01013356","75"
"2017-10-01","B82021","E01013357","534"
"2017-10-01","B82021","E01013358","545"
"2017-10-01","B82021","E01013359","74"
"2017-10-01","B82021","E01013366","27"
"2017-10-01","B82021","E01013383","21"
"2017-10-01","B82021","E01013390","70"
"2017-10-01","B82021","E01013391","530"
"2017-10-01","B82021","E01013392","68"
"2017-10-01","B82021","E01013393","107"
"2017-10-01","B82021","E01013394","70"
"2017-10-01","B82021","E01013395","239"
"2017-10-01","B82021","E01013396","122"
"2017-10-01","B82021","E01013397","399"
"2017-10-01","B82021","E01013412","270"
"2017-10-01","B82021","E01013413","288"
"2017-10-01","B82021","E01013414","129"
"2017-10-01","B82021","E01013416","362"
"2017-10-01","B82021","E01013417","1126"
"2017-10-01","B82021","E01013418","154"
"2017-10-01","B82021","E01013421","52"
"2017-10-01","B82021","E01013422","45"
"2017-10-01","B82021","E01013423","35"
"2017-10-01","B82021","E01013424","23"
"2017-10-01","B82021","E01013425","51"
"2017-10-01","B82021","E01013426","22"
"2017-10-01","B82021","E01013427","35"
"2017-10-01","B82021","E01013431","22"
"2017-10-01","B82021","E01013432","25"
"2017-10-01","B82021","E01013441","80"
"2017-10-01","B82021","E01013442","34"
"2017-10-01","B82021","E01013443","85"
"2017-10-01","B82021","E01013444","45"
"2017-10-01","B82021","E01013445","76"
"2017-10-01","B82021","E01013446","40"
"2017-10-01","B82021","E01013447","42"
"2017-10-01","B82021","E01013448","46"
"2017-10-01","B82021","E01013449","77"
"2017-10-01","B82021","E01027875","90"
"2017-10-01","B82021","E01033068","208"
"2017-10-01","B82021","E01033069","140"
"2017-10-01","B82021","E01033070","22"
"2017-10-01","B82026","E01013335","473"
"2017-10-01","B82026","E01013336","367"
"2017-10-01","B82026","E01013337","551"
"2017-10-01","B82026","E01013338","394"
"2017-10-01","B82026","E01013339","456"
"2017-10-01","B82026","E01013341","25"
"2017-10-01","B82026","E01013346","26"
"2017-10-01","B82026","E01013348","50"
"2017-10-01","B82026","E01013351","48"
"2017-10-01","B82026","E01013353","160"
"2017-10-01","B82026","E01013354","172"
"2017-10-01","B82026","E01013355","146"
"2017-10-01","B82026","E01013356","144"
"2017-10-01","B82026","E01013357","143"
"2017-10-01","B82026","E01013358","80"
"2017-10-01","B82026","E01013359","207"
"2017-10-01","B82026","E01013370","1306"
"2017-10-01","B82026","E01013371","1326"
"2017-10-01","B82026","E01013372","1539"
"2017-10-01","B82026","E01013373","1402"
"2017-10-01","B82026","E01013374","1333"
"2017-10-01","B82026","E01013375","1155"
"2017-10-01","B82026","E01013376","1377"
"2017-10-01","B82026","E01013377","1453"
"2017-10-01","B82026","E01013379","38"
"2017-10-01","B82026","E01013385","41"
"2017-10-01","B82026","E01013386","87"
"2017-10-01","B82026","E01013387","58"
"2017-10-01","B82026","E01013388","106"
"2017-10-01","B82026","E01013389","32"
"2017-10-01","B82026","E01013390","84"
"2017-10-01","B82026","E01013391","94"
"2017-10-01","B82026","E01013392","212"
"2017-10-01","B82026","E01013393","132"
"2017-10-01","B82026","E01013394","181"
"2017-10-01","B82026","E01013395","125"
"2017-10-01","B82026","E01013396","245"
"2017-10-01","B82026","E01013397","107"
"2017-10-01","B82026","E01013404","893"
"2017-10-01","B82026","E01013405","472"
"2017-10-01","B82026","E01013406","450"
"2017-10-01","B82026","E01013407","942"
"2017-10-01","B82026","E01013408","777"
"2017-10-01","B82026","E01013409","712"
"2017-10-01","B82026","E01013410","1099"
"2017-10-01","B82026","E01013411","654"
"2017-10-01","B82026","E01013416","21"
"2017-10-01","B82026","E01013417","30"
"2017-10-01","B82026","E01013421","291"
"2017-10-01","B82026","E01013422","1128"
"2017-10-01","B82026","E01013423","35"
"2017-10-01","B82026","E01013425","32"
"2017-10-01","B82026","E01013426","1396"
"2017-10-01","B82026","E01013427","1236"
"2017-10-01","B82026","E01013429","59"
"2017-10-01","B82026","E01013430","148"
"2017-10-01","B82026","E01013431","21"
"2017-10-01","B82026","E01013432","80"
"2017-10-01","B82026","E01013433","39"
"2017-10-01","B82026","E01013434","60"
"2017-10-01","B82026","E01013435","26"
"2017-10-01","B82026","E01013436","481"
"2017-10-01","B82026","E01013437","917"
"2017-10-01","B82026","E01013438","270"
"2017-10-01","B82026","E01013439","162"
"2017-10-01","B82026","E01013440","317"
"2017-10-01","B82026","E01013441","286"
"2017-10-01","B82026","E01013442","523"
"2017-10-01","B82026","E01013443","315"
"2017-10-01","B82026","E01013444","458"
"2017-10-01","B82026","E01013445","374"
"2017-10-01","B82026","E01013446","355"
"2017-10-01","B82026","E01013447","295"
"2017-10-01","B82026","E01013448","275"
"2017-10-01","B82026","E01013449","366"
"2017-10-01","B82026","E01027601","44"
"2017-10-01","B82026","E01027619","65"
"2017-10-01","B82026","E01027684","93"
"2017-10-01","B82026","E01027696","176"
"2017-10-01","B82026","E01027797","114"
"2017-10-01","B82026","E01027799","38"
"2017-10-01","B82026","E01027875","22"
"2017-10-01","B82031","E01027886","98"
"2017-10-01","B82031","E01027887","32"
"2017-10-01","B82031","E01027888","1229"
"2017-10-01","B82031","E01027891","32"
"2017-10-01","B82031","E01027893","104"
"2017-10-01","B82031","E01027898","614"
"2017-10-01","B82031","E01027899","328"
"2017-10-01","B82031","E01027904","1101"
"2017-10-01","B82031","E01027914","1334"
"2017-10-01","B82031","E01027915","1327"
"2017-10-01","B82031","E01027916","1288"
"2017-10-01","B82031","E01027917","1710"
"2017-10-01","B82031","E01027922","22"
"2017-10-01","B82033","E01027774","207"
"2017-10-01","B82033","E01027776","1148"
"2017-10-01","B82033","E01027777","337"
"2017-10-01","B82033","E01027783","30"
"2017-10-01","B82033","E01027792","2119"
"2017-10-01","B82033","E01027793","1481"
"2017-10-01","B82033","E01027794","1913"
"2017-10-01","B82033","E01027795","1590"
"2017-10-01","B82033","E01027800","212"
"2017-10-01","B82033","E01027801","899"
"2017-10-01","B82033","E01027802","545"
"2017-10-01","B82041","E01027876","375"
"2017-10-01","B82041","E01027877","321"
"2017-10-01","B82041","E01027878","414"
"2017-10-01","B82041","E01027879","658"
"2017-10-01","B82041","E01027880","816"
"2017-10-01","B82041","E01027881","745"
"2017-10-01","B82041","E01027882","895"
"2017-10-01","B82041","E01027883","560"
"2017-10-01","B82041","E01027884","776"
"2017-10-01","B82041","E01027885","1016"
"2017-10-01","B82041","E01027886","331"
"2017-10-01","B82041","E01027887","335"
"2017-10-01","B82041","E01027890","363"
"2017-10-01","B82041","E01027893","308"
"2017-10-01","B82041","E01027894","422"
"2017-10-01","B82041","E01027895","497"
"2017-10-01","B82041","E01027896","295"
"2017-10-01","B82041","E01027897","444"
"2017-10-01","B82041","E01027901","1163"
"2017-10-01","B82041","E01027902","650"
"2017-10-01","B82041","E01027903","73"
"2017-10-01","B82041","E01027905","466"
"2017-10-01","B82041","E01027906","236"
"2017-10-01","B82041","E01027907","257"
"2017-10-01","B82041","E01027908","249"
"2017-10-01","B82041","E01027909","444"
"2017-10-01","B82041","E01027910","1131"
"2017-10-01","B82041","E01027911","605"
"2017-10-01","B82041","E01027912","455"
"2017-10-01","B82041","E01027913","491"
"2017-10-01","B82047","E01013343","49"
"2017-10-01","B82047","E01013344","24"
"2017-10-01","B82047","E01013345","33"
"2017-10-01","B82047","E01013348","23"
"2017-10-01","B82047","E01013350","23"
"2017-10-01","B82047","E01013351","59"
"2017-10-01","B82047","E01013352","54"
"2017-10-01","B82047","E01013355","22"
"2017-10-01","B82047","E01013360","418"
"2017-10-01","B82047","E01013361","1091"
"2017-10-01","B82047","E01013362","689"
"2017-10-01","B82047","E01013363","1329"
"2017-10-01","B82047","E01013364","952"
"2017-10-01","B82047","E01013365","455"
"2017-10-01","B82047","E01013366","59"
"2017-10-01","B82047","E01013368","48"
"2017-10-01","B82047","E01013369","53"
"2017-10-01","B82047","E01013378","7567"
"2017-10-01","B82047","E01013379","57"
"2017-10-01","B82047","E01013380","131"
"2017-10-01","B82047","E01013381","108"
"2017-10-01","B82047","E01013382","42"
"2017-10-01","B82047","E01013383","196"
"2017-10-01","B82047","E01013384","243"
"2017-10-01","B82047","E01013387","48"
"2017-10-01","B82047","E01013388","28"
"2017-10-01","B82047","E01013389","52"
"2017-10-01","B82047","E01013390","28"
"2017-10-01","B82047","E01013391","63"
"2017-10-01","B82047","E01013398","533"
"2017-10-01","B82047","E01013399","230"
"2017-10-01","B82047","E01013400","692"
"2017-10-01","B82047","E01013401","429"
"2017-10-01","B82047","E01013402","903"
"2017-10-01","B82047","E01013403","826"
"2017-10-01","B82047","E01013406","26"
"2017-10-01","B82047","E01013412","88"
"2017-10-01","B82047","E01013413","66"
"2017-10-01","B82047","E01013414","86"
"2017-10-01","B82047","E01013416","85"
"2017-10-01","B82047","E01013417","48"
"2017-10-01","B82047","E01013418","77"
"2017-10-01","B82047","E01013419","444"
"2017-10-01","B82047","E01013420","862"
"2017-10-01","B82047","E01013450","21"
"2017-10-01","B82047","E01033067","204"
"2017-10-01","B82047","E01033068","119"
"2017-10-01","B82047","E01033069","78"
"2017-10-01","B82047","E01033070","477"
"2017-10-01","B82064","E01027594","96"
"2017-10-01","B82064","E01027595","99"
"2017-10-01","B82064","E01027596","69"
"2017-10-01","B82064","E01027600","120"
"2017-10-01","B82064","E01027601","126"
"2017-10-01","B82064","E01027619","1185"
"2017-10-01","B82064","E01027622","40"
"2017-10-01","B82064","E01027634","1436"
"2017-10-01","B82064","E01027636","22"
"2017-10-01","B82068","E01027627","41"
"2017-10-01","B82068","E01027636","32"
"2017-10-01","B82068","E01027775","150"
"2017-10-01","B82068","E01027776","27"
"2017-10-01","B82068","E01027777","45"
"2017-10-01","B82068","E01027780","1107"
"2017-10-01","B82068","E01027781","1117"
"2017-10-01","B82068","E01027782","43"
"2017-10-01","B82068","E01027783","200"
"2017-10-01","B82068","E01027784","101"
"2017-10-01","B82068","E01027800","366"
"2017-10-01","B82071","E01013340","947"
"2017-10-01","B82071","E01013341","893"
"2017-10-01","B82071","E01013342","1022"
"2017-10-01","B82071","E01013354","50"
"2017-10-01","B82071","E01013355","86"
"2017-10-01","B82071","E01013356","27"
"2017-10-01","B82071","E01013357","180"
"2017-10-01","B82071","E01013421","297"
"2017-10-01","B82071","E01013423","892"
"2017-10-01","B82071","E01013424","932"
"2017-10-01","B82071","E01013425","1058"
"2017-10-01","B82071","E01027875","793"
"2017-10-01","B82073","E01011297","298"
"2017-10-01","B82073","E01011298","1287"
"2017-10-01","B82073","E01011299","56"
"2017-10-01","B82073","E01027888","210"
"2017-10-01","B82073","E01027891","550"
"2017-10-01","B82073","E01027892","239"
"2017-10-01","B82073","E01027893","945"
"2017-10-01","B82073","E01027894","883"
"2017-10-01","B82073","E01027895","446"
"2017-10-01","B82073","E01027898","2237"
"2017-10-01","B82073","E01027899","748"
"2017-10-01","B82073","E01027904","118"
"2017-10-01","B82073","E01027914","263"
"2017-10-01","B82073","E01027915","502"
"2017-10-01","B82073","E01027916","288"
"2017-10-01","B82073","E01027917","431"
"2017-10-01","B82074","E01027876","708"
"2017-10-01","B82074","E01027877","484"
"2017-10-01","B82074","E01027878","553"
"2017-10-01","B82074","E01027879","520"
"2017-10-01","B82074","E01027880","468"
"2017-10-01","B82074","E01027881","388"
"2017-10-01","B82074","E01027882","643"
"2017-10-01","B82074","E01027883","151"
"2017-10-01","B82074","E01027884","291"
"2017-10-01","B82074","E01027886","776"
"2017-10-01","B82074","E01027887","719"
"2017-10-01","B82074","E01027888","49"
"2017-10-01","B82074","E01027890","251"
"2017-10-01","B82074","E01027893","321"
"2017-10-01","B82074","E01027894","413"
"2017-10-01","B82074","E01027895","341"
"2017-10-01","B82074","E01027896","1318"
"2017-10-01","B82074","E01027897","1105"
"2017-10-01","B82074","E01027901","105"
"2017-10-01","B82074","E01027902","83"
"2017-10-01","B82074","E01027905","908"
"2017-10-01","B82074","E01027906","437"
"2017-10-01","B82074","E01027907","524"
"2017-10-01","B82074","E01027908","656"
"2017-10-01","B82074","E01027909","1180"
"2017-10-01","B82074","E01027910","1887"
"2017-10-01","B82074","E01027911","584"
"2017-10-01","B82074","E01027912","331"
"2017-10-01","B82074","E01027913","510"
"2017-10-01","B82077","E01027774","32"
"2017-10-01","B82077","E01027776","372"
"2017-10-01","B82077","E01027777","919"
"2017-10-01","B82077","E01027780","584"
"2017-10-01","B82077","E01027781","93"
"2017-10-01","B82077","E01027782","54"
"2017-10-01","B82077","E01027783","1444"
"2017-10-01","B82077","E01027784","1542"
"2017-10-01","B82077","E01027792","77"
"2017-10-01","B82077","E01027793","38"
"2017-10-01","B82077","E01027794","77"
"2017-10-01","B82077","E01027795","43"
"2017-10-01","B82077","E01027800","623"
"2017-10-01","B82079","E01027594","147"
"2017-10-01","B82079","E01027595","146"
"2017-10-01","B82079","E01027596","106"
"2017-10-01","B82079","E01027601","1123"
"2017-10-01","B82079","E01027622","1243"
"2017-10-01","B82079","E01027634","22"
"2017-10-01","B82079","E01027778","22"
"2017-10-01","B82079","E01027782","26"
"2017-10-01","B82079","E01027799","397"
"2017-10-01","B82080","E01013057","53"
"2017-10-01","B82080","E01013059","368"
"2017-10-01","B82080","E01013060","1898"
"2017-10-01","B82080","E01013061","1596"
"2017-10-01","B82080","E01013119","105"
"2017-10-01","B82080","E01013126","426"
"2017-10-01","B82080","E01013348","26"
"2017-10-01","B82080","E01013351","1195"
"2017-10-01","B82080","E01013352","1161"
"2017-10-01","B82080","E01013370","73"
"2017-10-01","B82080","E01013371","55"
"2017-10-01","B82080","E01013372","63"
"2017-10-01","B82080","E01013373","87"
"2017-10-01","B82080","E01013374","95"
"2017-10-01","B82080","E01013375","76"
"2017-10-01","B82080","E01013376","70"
"2017-10-01","B82080","E01013377","56"
"2017-10-01","B82080","E01013386","54"
"2017-10-01","B82080","E01013404","239"
"2017-10-01","B82080","E01013405","238"
"2017-10-01","B82080","E01013406","221"
"2017-10-01","B82080","E01013407","334"
"2017-10-01","B82080","E01013408","334"
"2017-10-01","B82080","E01013409","667"
"2017-10-01","B82080","E01013410","97"
"2017-10-01","B82080","E01013411","412"
"2017-10-01","B82080","E01013419","98"
"2017-10-01","B82080","E01013430","21"
"2017-10-01","B82080","E01013436","898"
"2017-10-01","B82080","E01013437","132"
"2017-10-01","B82080","E01013438","1648"
"2017-10-01","B82080","E01013439","1450"
"2017-10-01","B82080","E01013440","1554"
"2017-10-01","B82080","E01027601","91"
"2017-10-01","B82080","E01027622","69"
"2017-10-01","B82080","E01027778","154"
"2017-10-01","B82080","E01027782","35"
"2017-10-01","B82080","E01027797","1244"
"2017-10-01","B82080","E01027799","1141"
"2017-10-01","B82081","E01013022","65"
"2017-10-01","B82081","E01013057","1035"
"2017-10-01","B82081","E01013058","146"
"2017-10-01","B82081","E01013059","502"
"2017-10-01","B82081","E01013122","84"
"2017-10-01","B82081","E01013126","60"
"2017-10-01","B82081","E01013127","690"
"2017-10-01","B82081","E01013351","659"
"2017-10-01","B82081","E01013352","445"
"2017-10-01","B82081","E01013419","33"
"2017-10-01","B82081","E01013450","363"
"2017-10-01","B82081","E01013451","1253"
"2017-10-01","B82081","E01013452","1342"
"2017-10-01","B82081","E01027797","34"
"2017-10-01","B82081","E01027900","196"
"2017-10-01","B82083","E01013335","393"
"2017-10-01","B82083","E01013336","409"
"2017-10-01","B82083","E01013337","308"
"2017-10-01","B82083","E01013338","503"
"2017-10-01","B82083","E01013339","307"
"2017-10-01","B82083","E01013340","72"
"2017-10-01","B82083","E01013341","67"
"2017-10-01","B82083","E01013342","61"
"2017-10-01","B82083","E01013343","1165"
"2017-10-01","B82083","E01013344","1179"
"2017-10-01","B82083","E01013345","1179"
"2017-10-01","B82083","E01013346","1156"
"2017-10-01","B82083","E01013347","1096"
"2017-10-01","B82083","E01013348","1381"
"2017-10-01","B82083","E01013349","757"
"2017-10-01","B82083","E01013350","871"
"2017-10-01","B82083","E01013352","24"
"2017-10-01","B82083","E01013353","568"
"2017-10-01","B82083","E01013354","698"
"2017-10-01","B82083","E01013355","848"
"2017-10-01","B82083","E01013356","771"
"2017-10-01","B82083","E01013357","587"
"2017-10-01","B82083","E01013358","171"
"2017-10-01","B82083","E01013359","456"
"2017-10-01","B82083","E01013360","36"
"2017-10-01","B82083","E01013361","69"
"2017-10-01","B82083","E01013362","61"
"2017-10-01","B82083","E01013363","233"
"2017-10-01","B82083","E01013364","158"
"2017-10-01","B82083","E01013365","77"
"2017-10-01","B82083","E01013366","1049"
"2017-10-01","B82083","E01013368","1284"
"2017-10-01","B82083","E01013369","991"
"2017-10-01","B82083","E01013370","66"
"2017-10-01","B82083","E01013371","88"
"2017-10-01","B82083","E01013372","56"
"2017-10-01","B82083","E01013373","83"
"2017-10-01","B82083","E01013374","91"
"2017-10-01","B82083","E01013375","44"
"2017-10-01","B82083","E01013376","44"
"2017-10-01","B82083","E01013377","103"
"2017-10-01","B82083","E01013378","31"
"2017-10-01","B82083","E01013379","178"
"2017-10-01","B82083","E01013380","443"
"2017-10-01","B82083","E01013381","198"
"2017-10-01","B82083","E01013382","381"
"2017-10-01","B82083","E01013383","635"
"2017-10-01","B82083","E01013384","189"
"2017-10-01","B82083","E01013385","258"
